fold_id,group,output,mse,rmse,mae,r2,pearson_r,max_abs_error,p95_abs_error,saturation_rate_after_clip,mse_after_saturation,n,command_rate_mae
7,voo-com-rajada,rudder_command,0.017984960228204727,0.1341080218553543,0.0919794887304306,0.457510769367218,0.6954783708712925,0.6709592342376709,0.27637699246406555,0.0,0.017984960228204727,1032,0.04388685151934624
8,voo-com-rajada-vindo-da-direita,aileron_command,0.002859432017430663,0.05347365885972977,0.03141547366976738,0.6738294363021851,0.8268122578735309,0.44153404235839844,0.10882965475320816,0.0,0.002859432017430663,1089,0.01987100951373577
8,voo-com-rajada-vindo-da-direita,rudder_command,0.009474828839302063,0.0973387360572815,0.07253463566303253,0.46881425380706787,0.7306565744744359,0.3874013423919678,0.20077842473983765,0.0,0.009474828839302063,1089,0.025848006829619408
9,voo-condicoes-normais,aileron_command,0.0035638033878058195,0.05969759821891785,0.027623670175671577,-19.19866371154785,-0.0579894683660618,0.41080665588378906,0.10279925167560577,0.0,0.0035638033878058195,988,0.004773112013936043
9,voo-condicoes-normais,rudder_command,0.004088305402547121,0.06393985450267792,0.04222213849425316,-0.32329559326171875,0.24453377691059489,0.3322578966617584,0.1467379927635193,0.0,0.004088305402547121,988,0.01205667108297348
10,voo-normal2,aileron_command,0.00041503336979076266,0.02037236839532852,0.012766830623149872,0.5828242897987366,0.7675709108413703,0.2547719478607178,0.03392275422811508,0.0,0.00041503336979076266,844,0.005584171507507563
10,voo-normal2,rudder_command,0.0037613108288496733,0.06132952496409416,0.03409767895936966,0.17475998401641846,0.43968110941283517,0.5054837465286255,0.12633784115314484,0.0,0.0037613108288496733,844,0.012207474559545517
11,voo-normal3,aileron_command,0.000753475702367723,0.027449510991573334,0.01929309591650963,0.6182651519775391,0.8077972312977896,0.13094577193260193,0.061502713710069656,0.0,0.000753475702367723,894,0.01006276160478592
11,voo-normal3,rudder_command,0.0033338211942464113,0.0577392503619194,0.0407831072807312,0.20829886198043823,0.5314631172792723,0.3868895173072815,0.1066594049334526,0.0,0.0033338211942464113,894,0.016146143898367882
12,voo2-com-8-nos,aileron_command,0.00027501507429406047,0.016583578661084175,0.011986060999333858,0.5432403087615967,0.7670494221877475,0.12501943111419678,0.03357195854187012,0.0,0.00027501507429406047,1024,0.005738065578043461
12,voo2-com-8-nos,rudder_command,0.008132516406476498,0.09018046408891678,0.05577690899372101,0.4128650426864624,0.6553134589768104,0.44804641604423523,0.21711094677448273,0.0,0.008132516406476498,1024,0.019543541595339775
