fold_id,group,output,mse,rmse,mae,r2,pearson_r,max_abs_error,p95_abs_error,saturation_rate_after_clip,mse_after_saturation,n,command_rate_mae
0,circuit,aileron_command,0.0012235782342031598,0.0349796824157238,0.01736345887184143,0.702069878578186,0.8671185445547422,0.3174446225166321,0.05574141442775726,0.0,0.0012235782342031598,1993,0.008032307960093021
0,circuit,rudder_command,0.004249690566211939,0.0651896521449089,0.04484889656305313,-0.06301867961883545,0.3893883226582788,0.4520430564880371,0.1303357034921646,0.0,0.004249690566211939,1993,0.011515557765960693
1,turbulence_05,aileron_command,0.0002579296415206045,0.01606018841266632,0.010425465181469917,0.49926888942718506,0.7415505234878199,0.09310705214738846,0.03873715549707413,0.0,0.0002579296415206045,1029,0.004434640519320965
1,turbulence_05,rudder_command,0.0023636736441403627,0.04861762747168541,0.031297437846660614,0.2601048946380615,0.5868031622169886,0.2583881914615631,0.1041562631726265,0.0,0.0023636736441403627,1029,0.010030941106379032
2,turbulence_08,aileron_command,0.00039810247835703194,0.019952505826950073,0.013295580632984638,0.5083376169204712,0.7435492468491623,0.21441371738910675,0.03552082180976868,0.0,0.00039810247835703194,998,0.006139588076621294
2,turbulence_08,rudder_command,0.0042668478563427925,0.06532111018896103,0.0399741604924202,0.027001500129699707,0.26870485739708416,0.33362630009651184,0.1459113508462906,0.0,0.0042668478563427925,998,0.021847568452358246
3,gust,aileron_command,0.0014136605896055698,0.03759867697954178,0.02099578082561493,0.39784538745880127,0.6622558793839256,0.3630814552307129,0.08883227407932281,0.0,0.0014136605896055698,1082,0.011471398174762726
3,gust,rudder_command,0.01382444892078638,0.11757741868495941,0.07652631402015686,0.4585905075073242,0.6775234480209927,0.6339726448059082,0.274992972612381,0.0,0.01382444892078638,1082,0.03419685363769531
4,wind_16kt,aileron_command,0.0077622621320188046,0.08810370415449142,0.050718240439891815,0.1938164234161377,0.5330008617574562,0.6168352365493774,0.21841096878051758,0.0,0.0077622621320188046,1259,0.021497156471014023
4,wind_16kt,rudder_command,0.025829920545220375,0.16071689128875732,0.11773138493299484,0.2684776186943054,0.6520849263570753,0.8828842639923096,0.336679607629776,0.0007942811755361397,0.025797918438911438,1259,0.043018653988838196
5,wind_16kt,aileron_command,0.021106045693159103,0.145279198884964,0.059634894132614136,0.03405040502548218,0.36839981755088114,0.7936135530471802,0.49685999751091003,0.0,0.021106045693159103,1306,0.014638177119195461
5,wind_16kt,rudder_command,0.03781028836965561,0.19444867968559265,0.12317607551813126,0.2525285482406616,0.5330922292139116,0.8281677961349487,0.44322627782821655,0.0,0.03781028836965561,1306,0.0332205630838871
6,wind_8kt,aileron_command,0.001414778525941074,0.03761354088783264,0.021738436073064804,-0.20956194400787354,0.5315473002083156,0.2784879207611084,0.0641673132777214,0.0,0.001414778525941074,874,0.008320809341967106
6,wind_8kt,rudder_command,0.012415574863553047,0.11142519861459732,0.0631093680858612,0.28093308210372925,0.5425369224115896,0.8316882252693176,0.2688404619693756,0.0,0.012415574863553047,874,0.029096560552716255
7,gust,aileron_command,0.003042758908122778,0.05516120791435242,0.02998148463666439,0.6540206670761108,0.8096717603811968,0.43581917881965637,0.11162963509559631,0.0,0.003042758908122778,1032,0.022717494517564774
7,gust,rudder_command,0.017984960228204727,0.1341080218553543,0.0919794887304306,0.457510769367218,0.6954783708712925,0.6709592342376709,0.27637699246406555,0.0,0.017984960228204727,1032,0.04388685151934624
8,gust_direction_variant,aileron_command,0.002859432017430663,0.05347365885972977,0.03141547366976738,0.6738294363021851,0.8268122578735309,0.44153404235839844,0.10882965475320816,0.0,0.002859432017430663,1089,0.01987100951373577
8,gust_direction_variant,rudder_command,0.009474828839302063,0.0973387360572815,0.07253463566303253,0.46881425380706787,0.7306565744744359,0.3874013423919678,0.20077842473983765,0.0,0.009474828839302063,1089,0.025848006829619408
9,normal,aileron_command,0.0035638033878058195,0.05969759821891785,0.027623670175671577,-19.19866371154785,-0.0579894683660618,0.41080665588378906,0.10279925167560577,0.0,0.0035638033878058195,988,0.004773112013936043
9,normal,rudder_command,0.004088305402547121,0.06393985450267792,0.04222213849425316,-0.32329559326171875,0.24453377691059489,0.3322578966617584,0.1467379927635193,0.0,0.004088305402547121,988,0.01205667108297348
10,normal,aileron_command,0.00041503336979076266,0.02037236839532852,0.012766830623149872,0.5828242897987366,0.7675709108413703,0.2547719478607178,0.03392275422811508,0.0,0.00041503336979076266,844,0.005584171507507563
10,normal,rudder_command,0.0037613108288496733,0.06132952496409416,0.03409767895936966,0.17475998401641846,0.43968110941283517,0.5054837465286255,0.12633784115314484,0.0,0.0037613108288496733,844,0.012207474559545517
11,normal,aileron_command,0.000753475702367723,0.027449510991573334,0.01929309591650963,0.6182651519775391,0.8077972312977896,0.13094577193260193,0.061502713710069656,0.0,0.000753475702367723,894,0.01006276160478592
11,normal,rudder_command,0.0033338211942464113,0.0577392503619194,0.0407831072807312,0.20829886198043823,0.5314631172792723,0.3868895173072815,0.1066594049334526,0.0,0.0033338211942464113,894,0.016146143898367882
12,wind_8kt,aileron_command,0.00027501507429406047,0.016583578661084175,0.011986060999333858,0.5432403087615967,0.7670494221877475,0.12501943111419678,0.03357195854187012,0.0,0.00027501507429406047,1024,0.005738065578043461
12,wind_8kt,rudder_command,0.008132516406476498,0.09018046408891678,0.05577690899372101,0.4128650426864624,0.6553134589768104,0.44804641604423523,0.21711094677448273,0.0,0.008132516406476498,1024,0.019543541595339775
