fold_id,group,output,mse,rmse,mae,r2,pearson_r,max_abs_error,p95_abs_error,saturation_rate_after_clip,mse_after_saturation,n,command_rate_mae
3,FINAL_APPROACH_ESTABLISHED,rudder_command,0.00703755859285593,0.0838901549577713,0.058385517448186874,0.21718955039978027,0.5244202629698943,0.4774315357208252,0.1774427741765976,0.0,0.00703755859285593,947,0.027326181530952454
3,FLARE,aileron_command,0.002968704793602228,0.05448582023382187,0.036121346056461334,0.42875057458877563,0.693873974415189,0.19210723042488098,0.1355234831571579,0.0,0.002968704793602228,60,0.02319754846394062
3,FLARE,rudder_command,0.04659824073314667,0.21586625277996063,0.17693236470222473,-0.020253300666809082,0.22673442763138416,0.5115417242050171,0.3493812084197998,0.0,0.04659824073314667,60,0.0768037959933281
4,CONTACT_CANDIDATE,aileron_command,0.05172210559248924,0.22742494940757751,0.18389518558979034,-64.04190063476562,-0.3501870634983947,0.35849493741989136,0.3534485399723053,0.0,0.05172210559248924,84,0.021229464560747147
4,CONTACT_CANDIDATE,rudder_command,0.08889268338680267,0.2981487512588501,0.23156529664993286,-2.49971866607666,0.7104680305419256,0.8828842639923096,0.4979950785636902,0.011904761904761904,0.08841301500797272,84,0.04954200237989426
4,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0033005299046635628,0.05745023861527443,0.035053107887506485,0.5981070399284363,0.7836119989041902,0.6168352365493774,0.1140662282705307,0.0,0.0033005299046635628,1050,0.020275603979825974
4,FINAL_APPROACH_ESTABLISHED,rudder_command,0.017462601885199547,0.13214613497257233,0.10205551236867905,0.17360526323318481,0.5350073677449059,0.523664653301239,0.27391517162323,0.0,0.017462601885199547,1050,0.04227331280708313
4,FLARE,aileron_command,0.01569979451596737,0.12529882788658142,0.09281043708324432,0.08364897966384888,0.43594546684156016,0.3548765778541565,0.312444269657135,0.0,0.01569979451596737,125,0.03720474615693092
4,FLARE,rudder_command,0.053737226873636246,0.23181290924549103,0.17291229963302612,0.5456355810165405,0.8464805168704062,0.69676673412323,0.5403870344161987,0.0,0.053737226873636246,125,0.05391263961791992
5,CONTACT_CANDIDATE,aileron_command,0.0714852586388588,0.26736727356910706,0.15075106918811798,-0.23680472373962402,0.1972192299124603,0.7936135530471802,0.6109204292297363,0.0,0.0714852586388588,375,0.028015321120619774
5,CONTACT_CANDIDATE,rudder_command,0.10793644934892654,0.32853683829307556,0.23587951064109802,0.22882848978042603,0.4962351658167608,0.8281677961349487,0.7457764744758606,0.0,0.10793644934892654,375,0.05657847970724106
5,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0007819009479135275,0.027962490916252136,0.02261395752429962,0.6438287496566772,0.8990600965904324,0.1538379192352295,0.044604990631341934,0.0,0.0007819009479135275,875,0.008235467597842216
5,FINAL_APPROACH_ESTABLISHED,rudder_command,0.0076026925817132,0.08719342201948166,0.07189352065324783,0.13575232028961182,0.634287509448054,0.3696456551551819,0.1599598228931427,0.0,0.0076026925817132,875,0.020184068009257317
5,FLARE,aileron_command,0.001310003106482327,0.03619396686553955,0.02793399803340435,0.3002433180809021,0.5758821924389724,0.10777166485786438,0.06635495275259018,0.0,0.001310003106482327,56,0.023574775084853172
5,FLARE,rudder_command,0.04020913690328598,0.20052215456962585,0.16975530982017517,-0.12970709800720215,0.24989509299657872,0.4103958308696747,0.36767369508743286,0.0,0.04020913690328598,56,0.0838363915681839
6,CONTACT_CANDIDATE,aileron_command,0.014145280234515667,0.11893393099308014,0.09663962572813034,-3.7284107208251953,0.12699554011733435,0.2784879207611084,0.22783979773521423,0.0,0.014145280234515667,61,0.035682812333106995
6,CONTACT_CANDIDATE,rudder_command,0.04065805673599243,0.20163843035697937,0.16948993504047394,-0.000956416130065918,0.23574176650350484,0.4566749036312103,0.3382483124732971,0.0,0.04065805673599243,61,0.11049901694059372
6,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0003135494189336896,0.017707327380776405,0.014012875035405159,0.6851770877838135,0.8450279249311071,0.07755514979362488,0.03261575475335121,0.0,0.0003135494189336896,698,0.004419708624482155
6,FINAL_APPROACH_ESTABLISHED,rudder_command,0.005605464801192284,0.07486965507268906,0.04215299338102341,0.15864938497543335,0.48224139424601314,0.44886112213134766,0.15567032992839813,0.0,0.005605464801192284,698,0.017000572755932808
6,FLARE,aileron_command,0.0013460606569424272,0.03668870031833649,0.02889905869960785,-0.23274767398834229,0.5327916962632051,0.14386151731014252,0.06597687304019928,0.0,0.0013460606569424272,115,0.018904641270637512
6,FLARE,rudder_command,0.0387691855430603,0.1968989223241806,0.1338774412870407,0.20381689071655273,0.45748814884450234,0.8316882252693176,0.3894641101360321,0.0,0.0387691855430603,115,0.06187235191464424
7,CONTACT_CANDIDATE,aileron_command,0.013644474558532238,0.11680956184864044,0.07931948453187943,-0.07829034328460693,0.10875918972797455,0.39536717534065247,0.25314098596572876,0.0,0.013644474558532238,54,0.04853114113211632
7,CONTACT_CANDIDATE,rudder_command,0.11397964507341385,0.3376087248325348,0.27215269207954407,0.031936466693878174,0.22405667765772114,0.6709592342376709,0.6264404654502869,0.0,0.11397964507341385,54,0.14236991107463837
7,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0021948835346847773,0.046849582344293594,0.025657793506979942,0.7282766699790955,0.8541085220198231,0.43581917881965637,0.09476949274539948,0.0,0.0021948835346847773,918,0.019920913502573967
7,FINAL_APPROACH_ESTABLISHED,rudder_command,0.011798132210969925,0.10861920565366745,0.07941127568483353,0.5043659806251526,0.7328527153210772,0.43668925762176514,0.22540520131587982,0.0,0.011798132210969925,918,0.035763081163167953
7,FLARE,aileron_command,0.006473709363490343,0.080459363758564,0.051729705184698105,0.5687824487686157,0.7815711791832786,0.27250194549560547,0.19658711552619934,0.0,0.006473709363490343,60,0.045021917670965195
7,FLARE,rudder_command,0.026248225942254066,0.16201303899288177,0.12211719900369644,0.11174929141998291,0.4398683932414624,0.517219066619873,0.3609035313129425,0.0,0.026248225942254066,60,0.07917869091033936
8,CONTACT_CANDIDATE,aileron_command,0.05799378082156181,0.24081897735595703,0.21031147241592407,-1.0878040790557861,0.6857177929465869,0.44153404235839844,0.37383678555488586,0.0,0.05799378082156181,11,0.08971525728702545
8,CONTACT_CANDIDATE,rudder_command,0.04160207509994507,0.20396587252616882,0.18808811902999878,-0.8239754438400269,0.4971923855733286,0.3830665349960327,0.31917303800582886,0.0,0.04160207509994507,11,0.12112399190664291
8,FINAL_APPROACH_ESTABLISHED,aileron_command,0.001665140618570149,0.040806133300065994,0.026444274932146072,0.7719260454177856,0.8812994667833419,0.30424386262893677,0.08084634691476822,0.0,0.001665140618570149,970,0.01775411330163479
8,FINAL_APPROACH_ESTABLISHED,rudder_command,0.00891368743032217,0.09441232681274414,0.07008802145719528,0.4236653447151184,0.7175133289567259,0.3874013423919678,0.19663463532924652,0.0,0.00891368743032217,970,0.024043411016464233
