episode_id,previous_state,new_state,frame,sim_time_s,agl_ft,groundspeed_kt,vertical_speed_fps,wow_main_left,wow_main_right,wow_nose,compression_main_left,compression_main_right,compression_nose,reason
turbulencia05,CONTACT_CANDIDATE,FLARE,1032,103.21666666666668,3.487191738437723,53.56227903599706,0.8750546660668715,True,True,False,0.0241711742690307,0.0187908918082026,0.0270202319259909,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
turbulencia05,FLARE,CONTACT_CANDIDATE,1043,104.31666666666668,3.5181732604720786,52.02671077872084,0.464828247491414,True,False,True,0.0070655828701414,1.045884331970396e-10,0.045692552000478,renewed_main_gear_contact_after_unconfirmed_loss
turbulencia05,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1045,104.51666666666668,3.5069345773505938,51.73384927590038,0.5685630168647793,True,True,True,0.0087995839111734,0.0008669203254859,0.0391895214300083,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
turbulencia05,TOUCHDOWN_CONFIRMED,ROLLOUT,1045,104.51666666666668,3.5069345773505938,51.73384927590038,0.5685630168647793,True,True,True,0.0087995839111734,0.0008669203254859,0.0391895214300083,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
turbulencia05,ROLLOUT,COMPLETE,1193,119.31666666666668,3.4020272942563055,5.74062276694123,0.0523676745122034,True,True,True,0.1244170995949576,0.1108529291971242,0.115996594621573,end_of_recording_window
turbulencia08,FLARE,CONTACT_CANDIDATE,1039,103.91666666666669,3.632451763317534,49.28686003729578,-3.0920906068931115,True,True,True,0.0090152585640418,0.0004201562616289,0.0148414749284755,first_main_gear_contact
turbulencia08,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1039,103.91666666666669,3.632451763317534,49.28686003729578,-3.0920906068931115,True,True,True,0.0090152585640418,0.0004201562616289,0.0148414749284755,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
turbulencia08,TOUCHDOWN_CONFIRMED,ROLLOUT,1039,103.91666666666669,3.632451763317534,49.28686003729578,-3.0920906068931115,True,True,True,0.0090152585640418,0.0004201562616289,0.0148414749284755,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
turbulencia08,ROLLOUT,COMPLETE,1224,122.41666666666669,3.4036122034806895,4.8542356668482665,0.032937424280415,True,True,True,0.0838298054118572,0.0689792500954349,0.2382881617702841,groundspeed_below_threshold
voo-2-com-16-nos,FLARE,CONTACT_CANDIDATE,1059,105.91666666666669,3.7070167214266183,49.15116486385452,-1.2032222006238928,True,False,False,0.0001085990956424,0.0,0.0,first_main_gear_contact
voo-2-com-16-nos,CONTACT_CANDIDATE,FLARE,1062,106.21666666666668,3.51725126302861,48.73988674968941,0.8352159204470063,False,True,False,-0.0004482018537674,0.0204395260507331,0.0071621288132902,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-2-com-16-nos,FLARE,CONTACT_CANDIDATE,1068,106.81666666666668,3.6105447303001914,48.27417360892935,0.3920172140904618,True,False,False,0.0008244788771123,-7.52898325168033e-07,1.733999912797357e-07,renewed_main_gear_contact_after_unconfirmed_loss
voo-2-com-16-nos,CONTACT_CANDIDATE,FLARE,1069,106.91666666666669,3.589845399774458,48.16872420940014,0.3920451005716564,True,False,True,0.0089002316950586,9.057998102571244e-08,0.0048855133711746,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-2-com-16-nos,FLARE,CONTACT_CANDIDATE,1072,107.21666666666668,3.545934929033915,47.87846958181779,0.3458757638373774,True,False,True,0.0021251538261635,-6.478355829801785e-11,0.0367617884558746,renewed_main_gear_contact_after_unconfirmed_loss
voo-2-com-16-nos,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1074,107.41666666666669,3.512552772512637,47.695787662928176,0.4443026888517845,True,True,True,0.0085447704372709,0.0003014329494177,0.0293885065494828,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-2-com-16-nos,TOUCHDOWN_CONFIRMED,ROLLOUT,1074,107.41666666666669,3.512552772512637,47.695787662928176,0.4443026888517845,True,True,True,0.0085447704372709,0.0003014329494177,0.0293885065494828,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-2-com-16-nos,ROLLOUT,COMPLETE,1252,125.21666666666668,3.2038071203529306,4.8997481156179,0.2213214977042379,False,True,True,-8.82334280819525e-20,0.19196424699335,0.0549980527610669,groundspeed_below_threshold
voo-2-com-rajada,FLARE,CONTACT_CANDIDATE,1067,106.71666666666668,3.667287778944557,46.41375442393649,-1.8820295100441928,False,True,True,0.0,0.0463005711825358,0.0335076850019843,first_main_gear_contact
voo-2-com-rajada,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1142,114.21666666666668,3.484521810687804,40.15530016322224,0.3513433461373946,True,True,True,0.0017812436573695,0.0652114172520386,0.0498317093442226,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-2-com-rajada,TOUCHDOWN_CONFIRMED,ROLLOUT,1142,114.21666666666668,3.484521810687804,40.15530016322224,0.3513433461373946,True,True,True,0.0017812436573695,0.0652114172520386,0.0498317093442226,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-2-com-rajada,ROLLOUT,COMPLETE,1253,125.31666666666668,3.4121063562765,4.96543607268414,0.0435426866518979,True,True,True,0.0618646525452674,0.0821174141006695,0.2202662614824873,groundspeed_below_threshold
voo-3-com-16-nos,FLARE,CONTACT_CANDIDATE,1115,111.51666666666668,3.506862167078925,50.896392739428826,0.1967946958478704,False,True,True,0.0065906534196781,0.0055922654843711,0.0646028536920917,first_main_gear_contact
voo-3-com-16-nos,CONTACT_CANDIDATE,FLARE,1116,111.61666666666667,3.5227857595747367,50.66579750693695,1.3854958963024249,False,True,False,0.0013317608697217,0.0257685286069496,0.0072599184100822,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-3-com-16-nos,FLARE,CONTACT_CANDIDATE,1179,117.91666666666669,3.707797772835997,39.913950038149785,-4.955406455560648,True,False,True,0.0326464978328788,-9.377399896240346e-52,0.0503226060966907,renewed_main_gear_contact_after_unconfirmed_loss
voo-3-com-16-nos,CONTACT_CANDIDATE,FLARE,1203,120.31666666666668,4.2214629199530345,36.2452961869072,0.7479949018750041,False,True,False,-2.2027465070310483e-20,0.0450910376295107,1.0894827014151797e-07,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-3-com-16-nos,FLARE,CONTACT_CANDIDATE,1218,121.81666666666668,4.870253926427051,21.606637042569755,-12.545699781225249,False,True,False,1.0537013429432444e-31,0.0859655441079936,-2.282106684935896e-19,renewed_main_gear_contact_after_unconfirmed_loss
voo-3-com-16-nos,CONTACT_CANDIDATE,FLARE,1219,121.91666666666669,3.877317939339523,19.11745641399724,-7.541339495118629,True,True,False,0.0046277288950606,0.2865024713145404,2.9534036501762277e-21,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-3-com-16-nos,FLARE,CONTACT_CANDIDATE,1228,122.81666666666668,3.1412371448116874,9.23995972639556,-1.2260135607466942,False,True,True,-1.7105402165904243e-08,0.0055893186592018,0.0791042428822968,renewed_main_gear_contact_after_unconfirmed_loss
voo-3-com-16-nos,CONTACT_CANDIDATE,FLARE,1282,128.2166666666667,3.107103116694338,0.0077576770997522,0.0260562207973618,False,True,True,7.737350892418588e-50,0.1295143683476943,0.0527661375079527,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-16-nos,FLARE,CONTACT_CANDIDATE,983,98.31666666666668,3.6271610980426416,49.77004884961499,-1.1369697394544935,True,False,True,0.0090184218477039,0.0,0.0033502814260152,first_main_gear_contact
voo-com-16-nos,CONTACT_CANDIDATE,FLARE,985,98.51666666666668,3.5258207164965985,49.11990057931428,1.4221892949883952,False,True,False,0.000818833206552,0.0292011492490063,0.0073487100254642,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-16-nos,FLARE,CONTACT_CANDIDATE,997,99.71666666666668,3.5790955521715917,47.24291495194763,0.4656948134717997,False,True,True,-5.27373767119292e-13,0.0108305873094604,0.0554447142199561,renewed_main_gear_contact_after_unconfirmed_loss
voo-com-16-nos,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1369,136.91666666666669,3.4275276429408823,11.08853222745764,-0.3893735796788839,True,True,True,0.0882088394741322,0.069314538252321,0.1340404867827702,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-com-16-nos,TOUCHDOWN_CONFIRMED,ROLLOUT,1369,136.91666666666669,3.4275276429408823,11.08853222745764,-0.3893735796788839,True,True,True,0.0882088394741322,0.069314538252321,0.1340404867827702,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-com-16-nos,ROLLOUT,COMPLETE,1407,140.7166666666667,3.4177638862173247,4.817432898195759,0.0291771373221255,True,True,True,0.060173323058234,0.0845238533419326,0.1961900470044136,groundspeed_below_threshold
voo-com-8-nos,FLARE,CONTACT_CANDIDATE,859,85.91666666666667,3.613273515118175,56.82508949750751,0.0736541746856613,False,True,True,0.0,0.0047265273196841,0.0827533012026802,first_main_gear_contact
voo-com-8-nos,CONTACT_CANDIDATE,FLARE,860,86.01666666666667,3.600268110461993,56.58103568213512,1.213299846610275,False,True,False,0.0,0.0286847735582658,0.0220529167877297,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-8-nos,FLARE,CONTACT_CANDIDATE,877,87.71666666666667,3.590696273517361,53.76750652169907,-0.1830943689415299,False,True,True,0.0,0.0005469550511963,0.1004578392158671,renewed_main_gear_contact_after_unconfirmed_loss
voo-com-8-nos,CONTACT_CANDIDATE,FLARE,878,87.81666666666668,3.547073309940848,53.569514835018616,0.8515017963076738,False,True,False,0.0,0.0284150825025773,0.0490304485615366,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-8-nos,FLARE,CONTACT_CANDIDATE,891,89.11666666666667,3.6073597605007985,51.614715431708454,0.5845937851643132,False,True,True,0.0,0.0198437784409184,0.0628564692563105,renewed_main_gear_contact_after_unconfirmed_loss
voo-com-8-nos,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,948,94.81666666666668,3.491445244833528,44.18275437002431,0.4876148209636408,True,True,True,0.0036711815092053,0.0330386755100299,0.0595100397996308,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-com-8-nos,TOUCHDOWN_CONFIRMED,ROLLOUT,948,94.81666666666668,3.491445244833528,44.18275437002431,0.4876148209636408,True,True,True,0.0036711815092053,0.0330386755100299,0.0595100397996308,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-com-8-nos,ROLLOUT,COMPLETE,1074,107.41666666666669,3.406849841525389,4.3097347356037545,0.0385792220477523,True,True,True,0.0757091106834733,0.0761316557430918,0.2271830557586002,groundspeed_below_threshold
voo-com-rajada-vindo-da-direita,FLARE,CONTACT_CANDIDATE,1070,107.01666666666668,3.568656735519148,51.40772688551269,-0.2868781652710505,False,True,True,0.0,0.0223944200595707,0.0569608278373967,first_main_gear_contact
voo-com-rajada-vindo-da-direita,CONTACT_CANDIDATE,FLARE,1071,107.11666666666667,3.572946236643282,51.23918911499805,1.234471334141907,False,True,False,0.0,0.0525064654364504,0.0094351203542535,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-rajada-vindo-da-direita,FLARE,CONTACT_CANDIDATE,1121,112.11666666666667,3.6518663963514912,45.87136033476969,-2.636575408308309,True,False,True,0.046922762502839,2.5409980063734724e-42,0.006211552322706,renewed_main_gear_contact_after_unconfirmed_loss
voo-com-rajada-vindo-da-direita,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1130,113.01666666666668,3.5092090147142785,45.22917242488939,0.257095226978025,True,True,True,0.0004033057756847,0.0245573220343629,0.0450465649058089,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-com-rajada-vindo-da-direita,TOUCHDOWN_CONFIRMED,ROLLOUT,1130,113.01666666666668,3.5092090147142785,45.22917242488939,0.257095226978025,True,True,True,0.0004033057756847,0.0245573220343629,0.0450465649058089,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-com-rajada-vindo-da-direita,ROLLOUT,COMPLETE,1318,131.8166666666667,3.4034224527705685,4.4102141611096455,0.0267163402133784,True,True,True,0.0829287548892899,0.0892378805624121,0.2101232928864766,groundspeed_below_threshold
voo-com-rajada,FLARE,CONTACT_CANDIDATE,986,98.616666667,3.604855236945391,48.60493734299186,-0.7251308086305392,False,True,True,0.0,0.0030635501624707,0.0878497562652745,first_main_gear_contact
voo-com-rajada,CONTACT_CANDIDATE,FLARE,988,98.816666667,3.608618781979173,48.21225684524025,1.3412138683898107,False,True,False,0.0,0.0384283646567802,-0.0037336212234978,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-com-rajada,FLARE,CONTACT_CANDIDATE,1004,100.416666667,3.5598749294232697,45.87026294921156,-0.1351322306436512,False,True,True,0.0,0.0197299661420829,0.0882363400787611,renewed_main_gear_contact_after_unconfirmed_loss
voo-com-rajada,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1055,105.516666667,3.4999382145537656,39.54003379251417,0.266295335876567,True,True,True,0.0009220735605834,0.0385974595618472,0.0542201833845953,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-com-rajada,TOUCHDOWN_CONFIRMED,ROLLOUT,1055,105.516666667,3.4999382145537656,39.54003379251417,0.266295335876567,True,True,True,0.0009220735605834,0.0385974595618472,0.0542201833845953,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-com-rajada,ROLLOUT,COMPLETE,1190,119.016666667,3.4201389407035965,12.02546916678516,0.1334769481870122,True,True,True,0.0813438453054217,0.1042870073712454,0.1215626239457044,end_of_recording_window
